timestamp,date,open,high,low,close,volume
1388638800,2014-01-01,1204.300048828125,1227.300048828125,1204.300048828125,1225.0,209.0
1388725200,2014-01-02,1221.699951171875,1239.0,1221.699951171875,1238.4000244140625,142.0
1388984400,2014-01-05,1232.800048828125,1247.0,1221.9000244140625,1237.800048828125,127.0
1389070800,2014-01-06,1239.300048828125,1242.4000244140625,1226.300048828125,1229.4000244140625,73.0
1389157200,2014-01-07,1227.5,1227.5,1218.5999755859375,1225.300048828125,189.0
1389243600,2014-01-08,1225.800048828125,1229.300048828125,1225.800048828125,1229.300048828125,7.0
1389330000,2014-01-09,1235.0,1246.800048828125,1234.0,1246.699951171875,58.0
1389589200,2014-01-12,1250.5999755859375,1252.699951171875,1245.5,1250.9000244140625,46.0
1389675600,2014-01-13,1251.0,1251.300048828125,1242.0,1245.199951171875,37.0
1389762000,2014-01-14,1243.0999755859375,1243.199951171875,1238.0999755859375,1238.0999755859375,68.0
1389848400,2014-01-15,1239.300048828125,1242.800048828125,1239.0,1240.0,48.0
1389934800,2014-01-16,1239.699951171875,1254.300048828125,1239.699951171875,1251.699951171875,101.0
1390280400,2014-01-20,1256.4000244140625,1257.5,1240.0,1242.300048828125,224.0
1390366800,2014-01-21,1241.699951171875,1242.0,1239.0,1239.0,58.0
1390453200,2014-01-22,1235.199951171875,1264.199951171875,1235.199951171875,1262.5999755859375,40.0
1390539600,2014-01-23,1258.300048828125,1269.4000244140625,1258.300048828125,1264.5,38.0
1390798800,2014-01-26,1259.800048828125,1264.4000244140625,1254.4000244140625,1263.5999755859375,92.0
1390885200,2014-01-27,1257.9000244140625,1258.4000244140625,1251.0,1251.0,20.0
1390971600,2014-01-28,1262.199951171875,1262.199951171875,1262.199951171875,1262.199951171875,137028.0
1391058000,2014-01-29,1267.0,1267.699951171875,1237.5,1242.199951171875,45276.0
1391144400,2014-01-30,1243.5999755859375,1254.5,1238.4000244140625,1240.0999755859375,5820.0
1391403600,2014-02-02,1242.4000244140625,1266.300048828125,1241.199951171875,1260.4000244140625,2914.0
1391490000,2014-02-03,1258.4000244140625,1260.699951171875,1247.800048828125,1251.699951171875,1745.0
1391576400,2014-02-04,1254.0,1273.699951171875,1253.0999755859375,1257.300048828125,1616.0
1391662800,2014-02-05,1258.0,1267.0,1253.5,1257.5999755859375,274.0
1391749200,2014-02-06,1258.300048828125,1271.4000244140625,1257.9000244140625,1263.300048828125,436.0
1392008400,2014-02-09,1269.5999755859375,1277.300048828125,1265.699951171875,1274.800048828125,742.0
1392094800,2014-02-10,1274.0,1292.0,1273.800048828125,1290.0999755859375,562.0
1392181200,2014-02-11,1290.5,1296.199951171875,1285.5,1295.300048828125,140.0
1392267600,2014-02-12,1293.300048828125,1303.5,1287.5,1300.4000244140625,877.0
1392354000,2014-02-13,1301.699951171875,1320.699951171875,1301.699951171875,1319.0,308.0
1392699600,2014-02-17,1322.9000244140625,1330.5999755859375,1313.9000244140625,1324.699951171875,373.0
1392786000,2014-02-18,1318.300048828125,1321.5999755859375,1309.0999755859375,1320.5999755859375,193.0
1392872400,2014-02-19,1310.699951171875,1323.5,1309.5999755859375,1317.0999755859375,116.0
1392958800,2014-02-20,1320.0,1328.300048828125,1317.4000244140625,1323.9000244140625,171.0
1393218000,2014-02-23,1324.300048828125,1339.0,1321.4000244140625,1338.300048828125,93.0
1393304400,2014-02-24,1336.4000244140625,1343.9000244140625,1333.0999755859375,1343.0,290.0
1393390800,2014-02-25,1341.199951171875,1342.0,1325.5999755859375,1328.199951171875,485.0
1393477200,2014-02-26,1329.300048828125,1335.0,1324.5999755859375,1331.5999755859375,369.0
1393563600,2014-02-27,1329.800048828125,1332.5999755859375,1321.0999755859375,1321.4000244140625,239.0
1393822800,2014-03-02,1335.9000244140625,1354.0999755859375,1332.9000244140625,1350.0999755859375,232.0
1393909200,2014-03-03,1350.4000244140625,1350.4000244140625,1332.199951171875,1337.800048828125,80.0
1393995600,2014-03-04,1334.800048828125,1341.0,1334.800048828125,1340.199951171875,32.0
1394082000,2014-03-05,1338.0,1351.699951171875,1333.300048828125,1351.699951171875,59.0
1394168400,2014-03-06,1349.5,1352.699951171875,1329.199951171875,1338.0999755859375,97.0
1394424000,2014-03-09,1336.0,1344.699951171875,1330.5,1341.4000244140625,97.0
1394510400,2014-03-10,1340.0,1352.4000244140625,1338.0999755859375,1346.5,53.0
1394596800,2014-03-11,1349.0999755859375,1370.5,1348.699951171875,1370.300048828125,58.0
1394683200,2014-03-12,1366.800048828125,1374.5,1366.5,1372.199951171875,23.0
1394769600,2014-03-13,1376.0999755859375,1386.5999755859375,1371.0999755859375,1379.0,91.0
1395028800,2014-03-16,1386.0999755859375,1391.4000244140625,1372.199951171875,1372.9000244140625,29.0
1395115200,2014-03-17,1359.300048828125,1361.800048828125,1353.4000244140625,1359.0,35.0
1395201600,2014-03-18,1357.0999755859375,1358.0,1332.699951171875,1341.4000244140625,57.0
1395288000,2014-03-19,1333.699951171875,1333.699951171875,1325.800048828125,1330.5,72.0
1395374400,2014-03-20,1339.0999755859375,1339.0999755859375,1335.800048828125,1336.0,3.0
1395633600,2014-03-23,1333.0,1333.0,1310.5,1311.199951171875,103.0
1395720000,2014-03-24,1315.5,1315.5,1307.5,1311.4000244140625,46.0
1395806400,2014-03-25,1315.199951171875,1315.199951171875,1303.4000244140625,1303.4000244140625,4.0
1395892800,2014-03-26,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,185016.0
1395979200,2014-03-27,1292.199951171875,1299.4000244140625,1285.9000244140625,1293.800048828125,65486.0
1396238400,2014-03-30,1294.300048828125,1298.800048828125,1282.4000244140625,1283.4000244140625,4121.0
1396324800,2014-03-31,1285.0999755859375,1287.9000244140625,1277.300048828125,1279.5999755859375,884.0
1396411200,2014-04-01,1280.199951171875,1294.0999755859375,1280.199951171875,1290.5,1099.0
1396497600,2014-04-02,1290.800048828125,1293.5,1282.699951171875,1284.4000244140625,775.0
1396584000,2014-04-03,1285.5,1306.0999755859375,1284.4000244140625,1303.199951171875,976.0
1396843200,2014-04-06,1301.4000244140625,1304.0,1296.300048828125,1298.0,361.0
1396929600,2014-04-07,1296.5999755859375,1314.0999755859375,1296.5999755859375,1308.699951171875,264.0
1397016000,2014-04-08,1309.5,1313.5999755859375,1301.0999755859375,1305.5,191.0
1397102400,2014-04-09,1311.800048828125,1323.800048828125,1311.199951171875,1320.0999755859375,127.0
1397188800,2014-04-10,1319.0,1322.800048828125,1316.300048828125,1318.699951171875,76.0
1397448000,2014-04-13,1320.0999755859375,1330.0,1320.0999755859375,1327.199951171875,328.0
1397534400,2014-04-14,1322.699951171875,1322.699951171875,1291.5,1300.0,238.0
1397620800,2014-04-15,1302.699951171875,1303.5,1295.0,1303.0999755859375,177.0
