timestamp,date,open,high,low,close,volume,ma_7,ma_30,ma_90,return_1d,return_7d,return_30d,volatility_30d,rsi_14
1586476800,2020-04-09,0.8320050239562988,1.3134870529174805,0.6941869854927063,0.9510539770126343,87364276,,,,,,,,
1586563200,2020-04-10,0.9510539770126343,1.0490729808807373,0.7650200128555298,0.7768189907073975,43862444,,,,-0.183201995382563,,,,
1586649600,2020-04-11,0.7854480147361755,0.9566699862480164,0.7624260187149048,0.8825070261955261,38736897,,,,0.13605233233534308,,,,
1586736000,2020-04-12,0.8907600045204163,0.8916029930114746,0.7739760279655457,0.7778319716453552,18211285,,,,-0.11861101548553488,,,,
1586822400,2020-04-13,0.7778319716453552,0.7964720129966736,0.6281690001487732,0.6619250178337097,16747614,,,,-0.14901284343772403,,,,
1586908800,2020-04-14,0.6692889928817749,0.7049639821052551,0.6215310096740723,0.646651029586792,13075275,,,,-0.023075103426223542,,,,
1586995200,2020-04-15,0.6308789849281311,0.7741919755935669,0.6251069903373718,0.6908159852027893,21346031,0.7696577140263149,,,0.0682979746343535,,,,
1587081600,2020-04-16,0.6893119812011719,0.7196140289306641,0.6607279777526855,0.6607279777526855,9870810,0.7281825712748936,,,-0.04355430113747505,-0.3052676359883324,,,
1587168000,2020-04-17,0.6607279777526855,0.7176179885864258,0.6594269871711731,0.6810960173606873,9782112,0.7145078607967922,,,0.030826664366898626,-0.12322429612533248,,,
1587254400,2020-04-18,0.6815159916877747,0.6846410036087036,0.5984870195388794,0.6069689989089966,9289670,0.6751452854701451,,,-0.10883490221971936,-0.3122219077103212,,,
1587340800,2020-04-19,0.6129480004310608,0.6392539739608765,0.5205780267715454,0.538811981678009,8342616,0.640999572617667,,,-0.11229077161024226,-0.30729000437169607,,,
1587427200,2020-04-20,0.5413870215415955,0.6045860052108765,0.5085489749908447,0.5876590013504028,9711507,0.6303901416914803,,,0.09065689207628735,-0.11219702305007029,,,
1587513600,2020-04-21,0.5811660289764404,0.7069640159606934,0.5696210265159607,0.6916009783744812,18828400,0.6368115629468646,,,0.1768746446242231,0.06951191095514386,,,
1587600000,2020-04-22,0.6853470206260681,0.6980770230293274,0.6003220081329346,0.6274570226669312,13485271,0.627760282584599,,,-0.09274705749883716,-0.09171612106986649,,,33.313156056066234
1587686400,2020-04-23,0.6240209937095642,0.671019971370697,0.6139410138130188,0.6342419981956482,9064190,0.623976571219308,,,0.010813450616710574,-0.040086057271440656,,,33.77656007545673
1587772800,2020-04-24,0.6305279731750488,0.6709480285644531,0.6215469837188721,0.6433290243148804,7311905,0.6185812864984784,,,0.01432737999861855,-0.05545032136901584,,,41.77261607584216
1587859200,2020-04-25,0.6532149910926819,0.6914989948272705,0.6311709880828857,0.6355059742927551,8320760,0.6226579972675869,,,-0.01216026283044902,0.04701554022537002,,,32.68819407182846
1587945600,2020-04-26,0.6357139945030212,0.6602830290794373,0.561028003692627,0.5723720192909241,7406934,0.6274522883551461,,,-0.09934439258748406,0.062285247459419546,,,34.709341185893436
1588032000,2020-04-27,0.5782529711723328,0.692147970199585,0.5684840083122253,0.6612930297851562,7470201,0.6379714352743966,,,0.15535527156689266,0.12530060505420182,,,49.950998194008704
1588118400,2020-04-28,0.6622859835624695,0.77777099609375,0.655273973941803,0.7458400130271912,8801144,0.6457198687962123,,,0.12785101223507955,0.07842532955952697,,,56.94469425717648
1588204800,2020-04-29,0.7471950054168701,0.800815999507904,0.6878809928894043,0.6910449862480164,5016892,0.6548038635935102,,,-0.07346753435334552,0.10134234104323547,,,50.0157982950013
1588291200,2020-04-30,0.6910449862480164,0.7370709776878357,0.685903012752533,0.7287939786911011,4164272,0.6683112893785749,,,0.05462595517556745,0.14907871248583882,,,54.64661252743515
1588377600,2020-05-01,0.7272679805755615,0.7489809989929199,0.7079039812088013,0.7158759832382202,3441356,0.6786751406533378,,,-0.017725167647626994,0.1127680489786691,,,52.39869773105972
