timestamp,date,open,high,low,close,volume,ma_7,ma_30,ma_90,return_1d,return_7d,return_30d,volatility_30d,rsi_14
1510185600,2017-11-08,308.6449890136719,329.4519958496094,307.0559997558594,320.8840026855469,893249984,,,,,,,,
1510272000,2017-11-09,320.6709899902344,324.7179870605469,294.5419921875,299.25299072265625,885985984,,,,-0.06741068978776144,,,,
1510358400,2017-11-10,298.58599853515625,319.4530029296875,298.1919860839844,314.6809997558594,842300992,,,,0.05155507049719543,,,,
1510444800,2017-11-11,314.69000244140625,319.15301513671875,298.51300048828125,307.9079895019531,1613479936,,,,-0.0215234166001792,,,,
1510531200,2017-11-12,307.0249938964844,328.4150085449219,307.0249938964844,316.71600341796875,1041889984,,,,0.028605993401674246,,,,
1510617600,2017-11-13,316.76300048828125,340.177001953125,316.76300048828125,337.6310119628906,1069680000,,,,0.06603710680612629,,,,
1510704000,2017-11-14,337.9639892578125,340.9119873046875,329.81298828125,333.35699462890625,722665984,318.6328560965402,,,-0.012658841109222885,,,,
1510790400,2017-11-15,333.4429931640625,336.15899658203125,323.6059875488281,330.92401123046875,797254016,320.06714303152904,,,-0.007298432124233423,0.03128859170570952,,,
1510876800,2017-11-16,330.1669921875,334.9639892578125,327.52301025390625,332.3940124511719,621732992,324.80157470703125,,,0.0044421110914172335,0.11074583297725593,,,
1510963200,2017-11-17,331.9800109863281,349.6159973144531,327.68701171875,347.61199951171875,649638976,329.5060032435826,,,0.04578297589756475,0.1046488341571572,,,
1511049600,2017-11-18,347.4010009765625,371.2909851074219,344.739990234375,354.385986328125,1181529984,336.14571707589283,,,0.01948720650012503,0.15094768051115182,,,
1511136000,2017-11-19,354.093994140625,372.1369934082031,353.28900146484375,366.7300109863281,807027008,343.2905752999442,,,0.03483214668306278,0.15791436816773707,,,
1511222400,2017-11-20,367.4429931640625,372.4700012207031,350.6929931640625,360.4010009765625,949912000,346.5434308733259,,,-0.017257954953682764,0.06744045483646088,,,
1511308800,2017-11-21,360.31201171875,381.4200134277344,360.1470031738281,380.6520080566406,800819008,353.2998613630022,,,0.0561902076442764,0.14187496944644362,,,70.94946143715455
1511395200,2017-11-22,381.4389953613281,425.5480041503906,376.0880126953125,410.1659851074219,1845680000,364.6201433454241,,,0.07753532472207425,0.23945670663881158,,,75.92963527177444
1511481600,2017-11-23,412.5010070800781,480.9729919433594,402.75799560546875,474.9110107421875,2292829952,384.9797145298549,,,0.15785079208313424,0.42875922234595354,,,90.79831690946881
1511568000,2017-11-24,475.6759948730469,485.1919860839844,461.0530090332031,466.2760009765625,1422080000,401.9317147391183,,,-0.018182374319202,0.3413691173823916,,,86.3566707111232
1511654400,2017-11-25,465.9739990234375,472.7229919433594,451.6059875488281,471.3299865722656,1197779968,418.63800048828125,,,0.010839042938341592,0.3299904757968124,,,89.51896049795403
1511740800,2017-11-26,471.531005859375,493.4049987792969,468.4849853515625,480.3550109863281,1396480000,434.8701433454241,,,0.019147995398503648,0.30983283777186155,,,89.52994940547937
1511827200,2017-11-27,480.51800537109375,482.4800109863281,466.34698486328125,472.9020080566406,1346499968,450.9417157854353,,,-0.015515613992209687,0.31215509051095625,,,84.95030618655807
1511913600,2017-11-28,473.281005859375,522.3070068359375,425.0710144042969,427.52301025390625,2675940096,457.6375732421875,,,-0.09595856441637107,0.1231334689039425,,,70.06742835737029
1512000000,2017-11-29,431.2149963378906,465.49700927734375,401.2430114746094,447.114013671875,1903040000,462.9158630371094,,,0.04582444207233105,0.09008067442446865,,,73.07352836725131
1512086400,2017-11-30,445.2090148925781,472.6090087890625,428.31201171875,466.5400085449219,1247879936,461.72000558035717,,,0.043447519601349516,-0.017626464764806116,,,74.865976918071
1512172800,2017-12-01,466.85101318359375,476.239013671875,456.65301513671875,463.4490051269531,943649984,461.31614903041293,,,-0.006625376948076078,-0.006062923769802775,,,72.48292611212904
1512259200,2017-12-02,463.7049865722656,482.8139953613281,451.85198974609375,465.8529968261719,990556992,460.5337219238281,,,0.005187176307693608,-0.011620287064536217,,,72.00808415990787
1512345600,2017-12-03,466.0539855957031,474.7770080566406,453.31201171875,470.2040100097656,1005550016,459.08357892717635,,,0.009339884498408058,-0.02113228912865739,,,71.09578452141088
1512432000,2017-12-04,470.29400634765625,473.5580139160156,457.6600036621094,463.281005859375,1216720000,457.7091500418527,,,-0.014723405166720771,-0.02034460000878935,,,70.92400560493918
1512518400,2017-12-05,462.60400390625,462.7080078125,420.2099914550781,428.5880126953125,1998259968,457.86129324776783,,,-0.07488542099779771,0.002491099697239152,,,59.20840306123107
1512604800,2017-12-06,426.3689880371094,441.3970031738281,414.4110107421875,434.4079895019531,2129570048,456.04614693777904,,,0.013579420408984078,-0.028417861622307528,,,55.123209274019935
1512691200,2017-12-07,434.989013671875,466.06201171875,422.36700439453125,456.031005859375,2336379904,454.54486083984375,400.0820027669271,,0.04977582567533467,-0.02252540509510237,,,45.12063928726914
1512777600,2017-12-08,457.343994140625,504.1470031738281,456.25299072265625,473.50201416015625,2003849984,455.9810049874442,405.1692698160807,,0.03831100972587986,0.021691726429425184,0.4756173888299715,0.04894494955157969,51.7859292470861
1512864000,2017-12-09,472.78900146484375,472.78900146484375,429.5140075683594,441.72100830078125,1404179968,452.5335780552455,409.91820373535154,,-0.06711905104721572,-0.05180172434179964,0.4760788429685654,0.04892820929476872,43.5360336442018
