timestamp,date,open,high,low,close,volume,ma_7,ma_30,ma_90,return_1d,return_7d,return_30d,volatility_30d,rsi_14
1510185600,2017-11-08,0.21671299636363983,0.24823300540447235,0.19541099667549133,0.2239689975976944,3347920,,,,,,,,
1510272000,2017-11-09,0.22470000386238098,0.23127999901771545,0.1801609992980957,0.1876019984483719,2125460,,,,-0.16237514807583742,,,,
1510358400,2017-11-10,0.1863979995250702,0.19768700003623962,0.16602599620819092,0.17976999282836914,2238980,,,,-0.04174798608106578,,,,
1510444800,2017-11-11,0.17966699600219727,0.19837599992752075,0.14594799280166626,0.17089800536632538,5455200,,,,-0.049351881937905295,,,,
1510531200,2017-11-12,0.1691170036792755,0.20501400530338287,0.16874299943447113,0.18307100236415863,2992650,,,,0.071229602544161,,,,
1510617600,2017-11-13,0.18481500446796417,0.19996799528598785,0.1703999936580658,0.1881140023469925,2203410,,,,0.02754668908625124,,,,
1510704000,2017-11-14,0.18761299550533295,0.19351300597190857,0.1760299950838089,0.18613800406455994,1689780,0.1885088575737817,,,-0.0105042594266197,,,,
1510790400,2017-11-15,0.18748199939727783,0.18844400346279144,0.16453100740909576,0.16976100206375122,1766160,0.1807648582117898,,,-0.08798311813383652,-0.24203347836254818,,,
1510876800,2017-11-16,0.16945500671863556,0.17153500020503998,0.15247699618339539,0.15964899957180023,2547360,0.17677157265799387,,,-0.05956610981922439,-0.1490016050349502,,,
1510963200,2017-11-17,0.15500900149345398,0.17791199684143066,0.15070199966430664,0.17087200284004211,1948470,0.17550043123109,,,0.07029798682324007,-0.04949652524502324,,,
1511049600,2017-11-18,0.17079800367355347,0.17381200194358826,0.15741600096225739,0.1623540073633194,1646620,0.17427986008780344,,,-0.04985015295160222,-0.049994720445634466,,,
1511136000,2017-11-19,0.16236600279808044,0.1662829965353012,0.15667200088500977,0.1621830016374588,1916880,0.17129585998398916,,,-0.0010532892204989652,-0.11409781154281395,,,
1511222400,2017-11-20,0.16347600519657135,0.16800500452518463,0.1537960022687912,0.15497200191020966,1952710,0.16656128849302018,,,-0.04446211782026632,-0.17618040136985424,,,
1511308800,2017-11-21,0.1569799929857254,0.1745689958333969,0.1503179967403412,0.16851499676704407,2709660,0.1640437160219465,,,0.08738994586055093,-0.09467710468950508,,,30.112322514427092
1511395200,2017-11-22,0.1696549952030182,0.19033800065517426,0.15708500146865845,0.16438399255275726,3325760,0.16327557180609023,,,-0.02451416368596271,-0.031673997240984186,,,29.24576032785899
1511481600,2017-11-23,0.16531699895858765,0.1933789998292923,0.15592700242996216,0.1929209977388382,3763260,0.16802871440138137,,,0.17359965981433567,0.20840718235803468,,,51.9595632298296
1511568000,2017-11-24,0.1928109973669052,0.19324199855327606,0.1745939999818802,0.18095900118350983,2292830,0.1694697141647339,,,-0.06200463762644237,0.059032481482121035,,,50.425104370147295
1511654400,2017-11-25,0.1834920048713684,0.1859229952096939,0.17001700401306152,0.182888001203537,1860700,0.17240314185619354,,,0.010659873271907427,0.1264766677071676,,,54.51070508682926
1511740800,2017-11-26,0.182888001203537,0.1855420023202896,0.1719069927930832,0.1841679960489273,4242550,0.1755438553435462,,,0.006998790718729664,0.13555671179778384,,,50.449539664251546
1511827200,2017-11-27,0.18682099878787994,0.1921350061893463,0.17558600008487701,0.17642399668693542,5251760,0.17860842602593557,,,-0.04204856179210725,0.13842497039662027,,,45.31327458370746
1511913600,2017-11-28,0.17656700313091278,0.1822959929704666,0.13796299695968628,0.14525499939918518,5052720,0.1752855692590986,,,-0.17667096241482194,-0.13802924258434768,,,36.7182764933305
1512000000,2017-11-29,0.14735999703407288,0.17679700255393982,0.1421629935503006,0.1704609990119934,4621870,0.17615371303898947,,,0.17352930857503845,0.036968359052879096,,,50.21507132845004
1512086400,2017-11-30,0.16952799260616302,0.1795639991760254,0.16126999258995056,0.177823007106781,4352980,0.17399685723440989,,,0.04318881232339611,-0.0782599655248295,,,55.67987419339245
1512172800,2017-12-01,0.1779409945011139,0.2221750020980835,0.16736100614070892,0.20789800584316254,7396790,0.17784528647150313,,,0.1691288389826957,0.14886800039492898,,,60.35182764986212
1512259200,2017-12-02,0.20799799263477325,0.2555280029773712,0.19360700249671936,0.23062899708747864,8765840,0.18466542874063765,,,0.10933722597351059,0.2610395191033361,,,67.68314883802032
1512345600,2017-12-03,0.23259499669075012,0.2532700002193451,0.20679299533367157,0.22958099842071533,6981590,0.19115300050803594,,,-0.004544088904682719,0.2465846582797333,,,67.37706798689779
1512432000,2017-12-04,0.22926999628543854,0.3138769865036011,0.2213509976863861,0.3138769865036011,12459200,0.21078914191041673,,,0.36717319230579504,0.7791059742319302,,,79.31685900981961
1512518400,2017-12-05,0.31235799193382263,0.35364899039268494,0.26784199476242065,0.2915700078010559,12387900,0.23169128596782684,,,-0.07106917570170201,1.0072975732819525,,,71.9916269669102
1512604800,2017-12-06,0.2836900055408478,0.3083530068397522,0.23580700159072876,0.2600640058517456,6697780,0.24449171551636287,,,-0.10805638819616692,0.5256510718527929,,,65.57535459225244
1512691200,2017-12-07,0.2600040137767792,0.2734859883785248,0.21182399988174438,0.24522599577903748,4528570,0.2541207138981138,0.19406653344631195,,-0.057055223863493154,0.3790453764612227,,,58.91199009612155
1512777600,2017-12-08,0.24498499929904938,0.2677049934864044,0.2264149934053421,0.23885899782180786,3173600,0.258543712752206,0.19456286678711573,,-0.025963796933530014,0.1489239488040217,0.06648241669081223,0.11122997469441073,60.05704266542278
